uleft0,uright0,bleft0,bright0,uleft1,uright1,bleft1,bright1,uleft2,uright2,bleft2,bright2
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-7.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-12.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-13.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-14.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-15.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-16.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-17.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-18.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-19.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-16-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-16-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-16-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-20.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-1.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-2.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-3.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-3.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-4.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-4.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-5.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-5.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-6.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-7.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-6.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-7.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-11.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-12.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-12.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-13.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-13.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-14.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-14.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-15.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-15.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-16.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-16.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-17.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-17.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-18.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-18.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-19.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-17-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-17-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-17-20.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-19.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-20.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-19-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-19-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-19-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-19-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-19-0.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-19-1.tiff
MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-19-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-0-0-19-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-19-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-1-0-19-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-18-2.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-19-1.tiff,MOLDOVA_ROMANIA_2020-03-28_2020-04-09-2-0-19-2.tiff
